pr_key,repo_full_name,pr_number,agent,pr_base_oid,pr_head_oid,base_oid,head_oid,merge_commit_oid,merged_at,file_path,file_ext,num_regions_in_file,conflict_lines_in_file,head_last_touch_oid,base_last_touch_oid,repository_available,base_commit_available,head_commit_available,merge_commit_available,base_path_present,head_path_present,merge_path_present,base_blob_oid,head_blob_oid,merge_blob_oid,resolution_evidence
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/redis.py,.py,5,38,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,57f74361908926249cf617c4b4a31b11caeec715,57f74361908926249cf617c4b4a31b11caeec715,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/search.py,.py,1,18,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,3d0be71daaf12ff51f3020b096a850174364dd51,3d0be71daaf12ff51f3020b096a850174364dd51,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/search.pyi,.pyi,0,0,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,True,True,True,True,False,True,True,,167cf21789e1a6b57fb167616d40eca1813fa0e3,167cf21789e1a6b57fb167616d40eca1813fa0e3,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/search/bing/bing_search.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,b09fab76254330684b2cff6fa8f48256c3725ffd,b09fab76254330684b2cff6fa8f48256c3725ffd,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/search/bing/bing_search_response.py,.py,0,0,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,d52dca5f47ccf42706381ae871cdd7a85fd4134e,d52dca5f47ccf42706381ae871cdd7a85fd4134e,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/search/bing/bing_web_page.py,.py,0,0,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,8d5e3574dac6ad74485113403067bfd832738e1b,8d5e3574dac6ad74485113403067bfd832738e1b,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/search_engine/bing_connector.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,c459949c113a855315b8d53dab4bc20d27db0acb,c459949c113a855315b8d53dab4bc20d27db0acb,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/search_engine/google_connector.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,60ded6022b849d3734563ded222fcf85d373ff81,60ded6022b849d3734563ded222fcf85d373ff81,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/sql_server.py,.py,0,0,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,6a4bde2f2ae9e36d1094278682deddbf52dc7090,6a4bde2f2ae9e36d1094278682deddbf52dc7090,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/connectors/weaviate.py,.py,3,29,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,09ba5b8c83c466212a77aec16d1d60725f08fea5,09ba5b8c83c466212a77aec16d1d60725f08fea5,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/data/__init__.py,.py,1,108,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,True,True,True,True,False,True,True,,cb421bfe511f4bc9d5ec6b1abd11a429da178749,cb421bfe511f4bc9d5ec6b1abd11a429da178749,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/data/_shared.py,.py,1,18,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,7dcf033161596bc003eca5f696e8d20c8dad9aa5,7dcf033161596bc003eca5f696e8d20c8dad9aa5,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/data/const.py,.py,0,0,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,0517022d770f754a8db96325a1391fb27bc14f07,0517022d770f754a8db96325a1391fb27bc14f07,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/data/vector.py,.py,6,90,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,531dc88955f639c68004c233fed78d38f83960fd,531dc88955f639c68004c233fed78d38f83960fd,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/data/vector_search.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,2c9369901892501c485ae1c826bf5166ab96b43c,2c9369901892501c485ae1c826bf5166ab96b43c,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/data/vector_storage.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,800062bc503cbeef948507a744a3695443d2e147,800062bc503cbeef948507a744a3695443d2e147,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/semantic_kernel/functions/kernel_plugin.py,.py,1,8,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,4435f9c8e6129e345a5f9cc60975c077564ca68b,4435f9c8e6129e345a5f9cc60975c077564ca68b,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/completions/test_azure_oai_chat_service_extensions.py,.py,1,4,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,928066c00f75c83f03b05e1b220caedb0e7c27a6,928066c00f75c83f03b05e1b220caedb0e7c27a6,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_astradb.py~HEAD,.py~head,0,0,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,True,True,True,True,False,True,True,,f444be87eec6cf949507ea77af1657d56c057a9d,f444be87eec6cf949507ea77af1657d56c057a9d,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_azure_cog_search_memory_store.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,b454cf5a4db955d36a289a395675f3c32a43d997,b454cf5a4db955d36a289a395675f3c32a43d997,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_azure_cosmosdb_memory_store.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,8339528a97b0f4d904217ea5ccdd0b6b8b436c95,8339528a97b0f4d904217ea5ccdd0b6b8b436c95,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_azure_cosmosdb_no_sql_memory_store.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,0402b8556da801a5ff70d38f6657fb6a2cd346fc,0402b8556da801a5ff70d38f6657fb6a2cd346fc,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_chroma.py,.py,0,0,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,468dbd6feb5df4b275757d479ab70705f774919f,468dbd6feb5df4b275757d479ab70705f774919f,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_milvus.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,2b2af780c4d92b57bd43646db93435e05781211c,2b2af780c4d92b57bd43646db93435e05781211c,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_mongodb_atlas.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,2d76cef9e6b6e80b094c1623fa5be206d52383ee,2d76cef9e6b6e80b094c1623fa5be206d52383ee,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_postgres_memory_store.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,5c2a0c9c8a1be5408867d38c90300746c201aae6,5c2a0c9c8a1be5408867d38c90300746c201aae6,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_redis.py,.py,0,0,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,1bfddfe154b367634e3be8f8562329a6562e83d6,1bfddfe154b367634e3be8f8562329a6562e83d6,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_usearch.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,638b298943337f5e108c80f8dc10a5d00c9a461b,638b298943337f5e108c80f8dc10a5d00c9a461b,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/connectors/memory/test_weaviate_memory_store.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,475a0905a5083c02d72d079db91690eb1b0844bb,475a0905a5083c02d72d079db91690eb1b0844bb,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/memory/azure_cosmos_db/conftest.py,.py,0,0,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,1a444ddda4e6bfd82b3d15c2db44efce33c6b55d,True,True,True,True,False,True,True,,69d1b6b1c5bf717389d1abcdfa6e16d6c43eba2f,69d1b6b1c5bf717389d1abcdfa6e16d6c43eba2f,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/memory/azure_cosmos_db/test_azure_cosmos_db_no_sql.py,.py,12,60,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,942fd8ba1f04c98e317f7720514885e5f85df53b,942fd8ba1f04c98e317f7720514885e5f85df53b,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/memory/data_records.py,.py,0,0,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,ba1f89ddc695cc3d9886bb04fbc5f3a295ee26e2,ba1f89ddc695cc3d9886bb04fbc5f3a295ee26e2,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/memory/postgres/test_postgres_int.py,.py,1,5,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,9b496f37e63cc55b9171eb39e8abaf79665c07da,9b496f37e63cc55b9171eb39e8abaf79665c07da,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/memory/test_vector_store.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,adf5d774d793d948b51ddd52fb417d9b6bdd4cb6,adf5d774d793d948b51ddd52fb417d9b6bdd4cb6,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/integration/memory/vector_store_test_base.py,.py,0,0,f26223049b1e0088208e551bd621c8e443bd6956,f26223049b1e0088208e551bd621c8e443bd6956,True,True,True,True,False,True,True,,a93800e434587bd2f15262cde8db02ef30b751dc,a93800e434587bd2f15262cde8db02ef30b751dc,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/samples/test_concepts.py,.py,2,18,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,b7319cecf754c811289f9ebbbf6606de966fcd6d,b7319cecf754c811289f9ebbbf6606de966fcd6d,exact_head
Bryan-Roe-ai/semantic-kernel#786,Bryan-Roe-ai/semantic-kernel,786,OpenAI_Codex,f211cc2b23304f08a8a63e5a37a468a2d2534df6,1068a24474d1930cddf98bbcf384dfe8d2495801,59b4e8a77cfe89ede195bf91c2c1d8a05aa83670,1068a24474d1930cddf98bbcf384dfe8d2495801,24e98198bcff2a0058576aa5e984d200d82204f2,2025-07-30T23:37:07Z,01-core-implementations/python/tests/unit/connectors/memory/azure_ai_search/test_azure_ai_search.py,.py,0,0,67a27ada14ec18fb3d49732d0da49a01657ad396,67a27ada14ec18fb3d49732d0da49a01657ad396,True,True,True,True,False,True,True,,e33c60a39fe6ec37ee903cb2e4e7785e395abb48,e33c60a39fe6ec37ee903cb2e4e7785e395abb48,exact_head
